Remove,Duplicated,Tweet.Id,Date,Time,Text,PC,Username,City,NonCity,Memos,Missing,Coder_Initials,PC_Verbs,PC_Subjects,PC_2
0,Unique,1274040954521972736,2020-06-19,18:06:48+00:00,- NYC Council Leadership Backs Proposal to Cut $1 Billion From NYPD Budget https://t.co/hVeQSmeoZ5,SHARING POLICY VICTORY,denver_blm,"Denver, CO",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1274036891650625536,2020-06-19,17:50:40+00:00,Sentae Bill 217 was passed and finally revised today on Juneteenth. It includes body cam measures and footage release requirements. Check it out! https://t.co/CeaHq6A16J,SHARING POLICY VICTORY,denver_blm,"Denver, CO",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1280556796801736704,2020-07-07,17:38:26+00:00,"Over the next few months, the task force will create a set of recommend solutions which will then be considered by the governor and the legislature. One of our board members is on the task force, alongside several other community advocates and other voices.",SHARING POLICY VICTORY,BLMSeattleKC,"Seattle, WA",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1273741781067157504,2020-06-18,22:18:00+00:00,"Yesterday, @GovInslee appointed our treasurer, Livio De La Cruz, to a new task force on police accountability in WA state. We’re proud of Livio, our community, and all of the people who are mobilizing with us to demand justice. The work continues!",SHARING POLICY VICTORY,BLMSeattleKC,"Seattle, WA",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1284592716496752640,2020-07-18,20:55:44+00:00,"In case you were wondering what protecting the 1st Amendment looks like....
""In the interest of justice and the promotion of the free exchange of ideas, we will dismiss that charge,"" prosecutor says.
https://t.co/4LS7gVEg59 via @nbcnews",SHARING POLICY VICTORY,blmokc,"Oklahoma, OK",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1283801719831486464,2020-07-16,16:32:36+00:00,27 Grants Awarded To African American History Sites; Funder Aims To 'Scale Up' https://t.co/2P5MHMvYgl,SHARING POLICY VICTORY,blmokc,"Oklahoma, OK",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1280657588225486848,2020-07-08,00:18:57+00:00,The future is getting brighter and brighter everyday. #BlackLivesMatter #blmokc https://t.co/Z51OsKsFUu,SHARING POLICY VICTORY,blmokc,"Oklahoma, OK",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1275812781619580928,2020-06-24,15:27:25+00:00,"We have officially renamed Spring Lake Dr. to #BlackLivesMatter Ave.
Come by and see it today!
Shout out to OKC Councilwoman @NikkiNiceOKC for making it happen. We appreciate you and your dedication to Ward 7! #community #wegotus #blmokc https://t.co/GX0o7FZCfg",SHARING POLICY VICTORY,blmokc,"Oklahoma, OK",0,"THE SAME EVENT CAN BE COVERED DIFFERENTLY. IN DC RENAMING A STREET WAS CONSIDERED SYMBOLIC, HERE IT IS REGARDED AS MORE MEANINGFUL",0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1284544193138790400,2020-07-18,17:42:55+00:00,"Oregon will sue federal police agencies, open criminal investigation into use of force https://t.co/79GSgiHTsp",SHARING POLICY VICTORY,TucsonBlm,"Tucson, AZ",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1288725903573315584,2020-07-30,06:39:33+00:00,Man Charged In Ahmaud Arbery’s Death Also Faces Child Molestation Investigation https://t.co/P6oVZa7mJO,SHARING POLICY VICTORY,BLMSacramento,"Sacramento, CA",0,NOT POLICY ,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1287961907215978496,2020-07-28,04:03:42+00:00,"#DefundCleCPD

Bowling alley where off-duty officer killed man settles suit https://t.co/d05d1p6jiZ via @altontelegraph",SHARING POLICY VICTORY,BLM_216,"Cleveland, OH",0,"NOT A POLICY--WHY DO THEY DO THIS? TO ILLUSTRATE HTE RESPONSIVENESS OF GOVERN,NET/SOCIETY?",0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1285432978320117504,2020-07-21,04:34:38+00:00,Berea-Midpark High School changing logo after hearing it 'reminisced white power fist' https://t.co/EfywoW50yG,SHARING POLICY VICTORY,BLM_216,"Cleveland, OH",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1272551508987478016,2020-06-15,15:28:17+00:00,So far the city council has defunded the marine unit and the mounted unit. What’s next? #DefundBPD,SHARING POLICY VICTORY,OrganizingBlack,"Baltimore, MD",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1273347347729301504,2020-06-17,20:10:40+00:00,TURN UP!🔥🔥🔥🔥🔥👀👀 https://t.co/xuguZ5xu2s,SHARING POLICY VICTORY,DMVBlackLives,Washington D.C.,0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1272879618605961216,2020-06-16,13:12:04+00:00,"When #Minneapolis students go back to school in the fall, they’ll find the hallways free of police.

It took a horrible murder and a nationwide protest movement, and now advocates and teachers all over the country are demanding drastic reinvestments. https://t.co/WjCgilXX0s",SHARING POLICY VICTORY,Justice_Collab,0,1,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,2020-06-05 18:17:05+00:00 BLMChi,2020-06-05,18:17:05+00:00,"Portland Public Schools also just announced that it would ""discontinue the use of school resource officers in its schools"" in the aftermath of George Floyd's murder. Other cities, like Denver, are considering the same #Fuck12Friday",SHARING POLICY VICTORY,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,2020-06-05 18:16:34+00:00 BLMChi,2020-06-05,18:16:34+00:00,The University of Minnesota AND Minneapolis public schools just terminated their contracts with the police after protests this week. We can do it too. #Fuck12Friday,SHARING POLICY VICTORY,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,2020-05-29 20:19:51+00:00 BLMChi,2020-05-29,20:19:51+00:00,"Mpls. School Board Director Proposes To Terminate Contract With MPD
 

 https://t.co/XGSEVApJOF",SHARING POLICY VICTORY,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1284138755079778304,2020-07-17,14:51:52+00:00,"According to polling with @DataProgress, 54% of likely California voters support allowing San Francisco to start an overdose prevention pilot program that would include a supervised consumption site. Among voters in Bay Area counties, that support grew to 63%. https://t.co/JXcWTmZBis",SHARING POLICY VICTORY,Justice_Collab,0,1,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1284138398790365184,2020-07-17,14:50:27+00:00,"That would change with the passage of California’s AB 362. Instead of criminalizing drug use, the bill establishes a compassionate approach based on harm reduction principles that improve health outcomes and save lives. And our report shows that voters support it.",SHARING POLICY VICTORY,Justice_Collab,0,1,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1284138174432841728,2020-07-17,14:49:33+00:00,"These facilities provide a hygienic space where people can use drugs under supervision, with access to medical care and other resources to treat addiction. Despite promising results around the world, the US has rejected them, choosing instead to pursue an endless war on drugs.",SHARING POLICY VICTORY,Justice_Collab,0,1,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1.28E+18,2020-07-17,14:49:02+00:00,"With overdoses surging amid the #COVID19 pandemic, we need bold solutions to save lives and resources. California is out front with a new bill that would, among other things, let SF and Oakland open supervised drug consumption sites. Read our report:

https://t.co/XSr5B0QPex",SHARING POLICY VICTORY,Justice_Collab,0,1,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1275461907781124096,2020-06-23,16:13:10+00:00,Justice for #BreonnaTaylor includes abolishing the use of dangerous no-knock warrants nationwide. Memphis has followed in the footsteps of the Louisville Metro Council in banning the militarized raids altogether. https://t.co/bxSiZs2A1k,SHARING POLICY VICTORY,Justice_Collab,0,1,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1285816403816329216,2020-07-22,05:58:14+00:00,"She made Breonna's Law a reality in Louisville. Now, she's taking her fight to the state https://t.co/kj4rFcBCV9 via @courierjournal",SHARING POLICY VICTORY,BLMLouisville,"Louisville, KN",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1275487617228906496,2020-06-23,17:55:20+00:00,"Come on yaw! #ThrowDown
#PoliceFreeSchools https://t.co/FvBLDNF1JJ",SHARING POLICY VICTORY,BLMLouisville,"Louisville, KN",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1274010049669627904,2020-06-19,16:04:00+00:00,2 more to go. Jonathan Mattingly and Myles Cosgrove need to be fired. They all three need to be charged. #JusticeForBreonnaTaylor https://t.co/mxuUPbcdUv,SHARING POLICY VICTORY,BLMLouisville,"Louisville, KN",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1276576865780748288,2020-06-26,18:03:37+00:00,"Todd-Breland concluded by saying that  ""It is not enough to reform or make a better-trained or kinder school-to-prison pipeline. We must dismantle the school-to-prison and this requires the removal of SROs from our schools.” #Fuck12Friday",SHARING POLICY VICTORY,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1276576753268543488,2020-06-26,18:03:10+00:00,"Board member @EToddBreland acknowledged the work of these young people before the vote, saying “I want you to know that I hear you... thank you for fighting for our lives.” #Fuck12Friday",SHARING POLICY VICTORY,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1275859706817511424,2020-06-24,18:33:53+00:00,"Trooper charged with stalking after taking woman's phone, sending himself nude photos #AbolishThePolice https://t.co/cmohXDE76w",SHARING POLICY VICTORY,DMVBlackLives,Washington D.C.,0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1285262142430744320,2020-07-20,17:15:48+00:00,Minneapolis is making history by beginning a community-driven process to dismantle MPD. Decades of organizing led by communities tired of living under police terror got us here. #DefundMPD #DefundPolice https://t.co/HMCkpyYFRm,SHARING POLICY VICTORY,BlackVisionsMN,"Minneapolis, MN",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1276893455306969088,2020-06-27,15:01:37+00:00,https://t.co/yXqs73L54L https://t.co/duUgb7YvGN,SHARING POLICY VICTORY,BlackVisionsMN,"Minneapolis, MN",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1273290681511968768,2020-06-17,16:25:29+00:00,"District Line Daily: More Than 16,000 Testimonies about #DefundMPD #DefundDCPolice #DefundPolice #DefundThePolice https://t.co/sb6LB35fFw",SHARING POLICY VICTORY,DMVBlackLives,Washington D.C.,0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1280363419145768704,2020-07-07,04:50:01+00:00,"Police have now retreated!! Thank you for the support. Join us, bring friends!",SHARING POLICY VICTORY,DMVBlackLives,Washington D.C.,0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1273736004361281536,2020-06-18,21:55:02+00:00,Our chapter demanded a community seat at the negotiation table with SPOG. @MayorJenny has since announced negotiations with the union are on hold until there is a plan in place to have community representation—a step toward the seismic change our community demands. (3/4),SHARING POLICY VICTORY,BLMSeattleKC,"Seattle, WA",0,,0,ANS,SHARING,POLICY VICTORY,CELEBRATING POLICY VICTORY
0,Unique,1276353238615257088,2020-06-26,03:15:00+00:00,"Blackout Healing will hold an all Black healing space in Judkins Park 6/26 + Jimi Hendrix Park 6/27 from 10am-8pm for a time to connect, grieve, dance, create, + heal. https://t.co/3tAlPLHmiO https://t.co/evVxfW856s",SHARING PROTESET EVENT,BLMSeattleKC,"Seattle, WA",0,,0,ANS,SHARING,PROTESET EVENT,SHARING PROTEST EVENT
0,Unique,1282094226965241856,2020-07-11,23:27:38+00:00,On Monday we’re pulling up to @DA_LarryKrasner’s office to demand he drop all the charges related to the rebellion. 🙃 see y’all there! https://t.co/I2zPMrMeoo,SHARING PROTEST EVENETS,BLMPhilly,"Philadelphia, PA",0,,0,ANS,SHARING,PROTEST EVENETS,SHARING PROTEST EVENT
0,Unique,2020-06-12 21:02:44+00:00 BLMChi,2020-06-12,21:02:44+00:00,Join us TOMORROW! This is number 3 of THREE actions tomorrow. Come out and demand #DefundCPD #DefundPrisons and #ReleaseAllTortureSurvivors!,SHARING PROTEST EVENT,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-12 18:51:26+00:00 BLMChi,2020-06-12,18:51:26+00:00,#Fuck12Friday every Friday at 1 PM CST because #Fuck12,SHARING PROTEST EVENT,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-12 14:59:05+00:00 BLMChi,2020-06-12,14:59:05+00:00,Today at 5 PM!! Who all goin? https://t.co/pEoOp5otIL,SHARING PROTEST EVENT,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-11 01:35:19+00:00 BLMChi,2020-06-11,01:35:19+00:00,Friday! Then join us at 5 with @CAARPRNow !,SHARING PROTEST EVENT,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-05 19:21:47+00:00 BLMChi,2020-06-05,19:21:47+00:00,Saturday action!,SHARING PROTEST EVENT,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-04 18:04:22+00:00 BLMChi,2020-06-04,18:04:22+00:00,Today!! At 7pm! CPD our of CPS rally and march! Organized by @GKMC18’s Alycia and Jaden https://t.co/N9TRim5EYT,SHARING PROTEST EVENT,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-04 14:59:49+00:00 BLMChi,2020-06-04,14:59:49+00:00,Press conference happening now at Brickyard Mall where sisters were pulled out of their car and viciously beaten by Brickyard police. https://t.co/FZllJffYvD,SHARING PROTEST EVENT,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-03 18:27:38+00:00 BLMChi,2020-06-03,18:27:38+00:00,"Today's Actions!
 

 Get in where you fit in! 
 

 https://t.co/MbHNBgXnEQ https://t.co/UOstoEuoGc",SHARING PROTEST EVENT,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-03 01:10:49+00:00 BLMChi,2020-06-03,01:10:49+00:00,Head there if you can!!!! https://t.co/2A9BfIkGOU,SHARING PROTEST EVENT,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-02 22:54:18+00:00 BLMChi,2020-06-02,22:54:18+00:00,Anti-racist protest happening at Cicero now,SHARING PROTEST EVENT,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-02 03:17:42+00:00 BLMChi,2020-06-02,03:17:42+00:00,"Our member is now on her way to the hospital 
 

 This is blood on your hands @chicagosmayor",SHARING PROTEST EVENT,BLMChi,"Chicago, IL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-07 14:13:49 ArizonaBlm,2020-06-07,14:13:49,Do Not Forget!!! Meeting in the North Parking Lot by the Encanto Park Clubhouse and Golf Center! See you soon!,SHARING PROTEST EVENT,ArizonaBlm,"Chandler, AZ",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-06 4:04:19 ArizonaBlm,2020-06-06,4:04:19,"Show up on Sunday in nice clothing! We will not be labeled as THUGS and rioters. We are successful, we are supposed to be their success stories. WE WILL BE HEARD!!! #blm #BlackLivesMatter  #ahmadarbery #GeorgeFloyd #BreonnaTaylor #protest https://t.co/UCNiChBGo8",SHARING PROTEST EVENT,ArizonaBlm,"Chandler, AZ",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-04 17:01:40 ArizonaBlm,2020-06-04,17:01:40,We will be meeting in the Notth Parking Lot of Encanto Park @ 7am  for the Peaceful protest on the capital building.  See you there!,SHARING PROTEST EVENT,ArizonaBlm,"Chandler, AZ",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-08 19:35:53 BLMBoise,2020-06-08,19:35:53,"@JeremyMusgrave Yes, thank you for the question! We are eager to share. Stay tuned for data visualizations of our findings, as well as announcement(s) of our upcoming rally! #policing #ID #boise #Idaho #police #BLMBoise #blacklivesmatter #defundthepolice",SHARING PROTEST EVENT,BLMBoise,"Boise, ID",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-02 16:49:08 BLMBoise,2020-06-02,16:49:08,"We have a new time of 8:30p 🕣. We join our elders &amp; community leaders in silence in remembrance of #GeorgeFloyd. We are calling for an end to state-sanctioned violence, police accountability. #GeorgeFloyd’s Vigil will end promptly at 10p. ✌🏾 #DefundPolice",SHARING PROTEST EVENT,BLMBoise,"Boise, ID",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-02 0:51:44 BLMBoise,2020-06-02,0:51:44,"Meet us at the steps... 

BLACK ✊🏿 LIVES 🌀MATTER 🕯 

6.2.2020 @ Idaho State Capitol https://t.co/57xhdqbqLl",SHARING PROTEST EVENT,BLMBoise,"Boise, ID",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-04 21:05:12 MiamiSquaDD,2020-06-04,21:05:12,@ahappyasshoe @venusspice Tomorrow we will be supporting not organizing https://t.co/XqrXGgNQ2U,SHARING PROTEST EVENT,MiamiSquaDD,"Miami, FL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-01 17:30:20 MiamiSquaDD,2020-06-01,17:30:20,"4 - If you believe in us, if you believe in life, if you believe that another world is possible if we fight for it, we invite you to sign in here to be invited to our next Miami Squadd meeting in June: https://t.co/iphblwCQXv #Welcome2theSquadd https://t.co/lLqL8ZdRm0",SHARING PROTEST EVENT,MiamiSquaDD,"Miami, FL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
0,Unique,2020-06-01 15:00:08 MiamiSquaDD,2020-06-01,15:00:08,"@dedsab @1800chantal We are not organizing any protests today fam but much love to everyone taking part in the ongoing resistance, we’ll post some next steps soon on how folks can join our organization &amp; support our work to free our people from jail cages and get the fully funded shelters we deserve",SHARING PROTEST EVENT,MiamiSquaDD,"Miami, FL",0,,0,ANS,SHARING,PROTEST EVENT,SHARING PROTEST EVENT
