"","date","City","issues","actors","claims","valence","size_low","size_high","size_mean","fips_code","GEOID","population","BlackPop","BlackPov","Bachelors","Pop25Plus","Masters","ProfDegree","Doctorate","CollegeStudents"
"8382","2020-06-28","rockford, illinois","policing; racism","general protesters","antiracism; against police brutality; protest arrest of William Patrick Gettings",1,25,25,25,17201,"1765000",147070,31823,31103,13289,97435,6296,1465,719,5650
"8383","2020-06-28","hobart, indiana","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,18089,"1834114",28049,1930,1836,3179,19022,1053,198,64,1245
"8384","2020-06-28","indianapolis, indiana","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,18097,"1836003",864447,246837,241685,113804,568049,43229,11905,6412,42437
"8385","2020-06-28","merillville, indiana","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,18089,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8386","2020-06-28","lawrence, kansas","policing; racism","general protesters","antiracism; against police brutality; for release of Rontarus Washington Jr.",1,NA,NA,NA,20045,"2038900",96369,4736,4381,14510,53768,9160,1895,3081,19738
"8387","2020-06-28","louisville, kentucky","policing; racism","general protesters","antiracism; against police brutality",1,36,36,36,21111,"2148006",617790,145816,142530,75664,421817,35886,9509,5148,29984
"8388","2020-06-28","minden, louisiana","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,22119,"2250885",12274,6307,6192,998,8321,506,31,39,523
"8389","2020-06-28","salem, massachusetts","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,25009,"2559105",43252,2855,2622,7825,30531,4042,634,634,3761
"8390","2020-06-28","clinton, maryland","racism","general protesters","against racism by staff of Fish Market of Maryland restaurant",1,3,4,4,24033,"2417900",39018,32095,31440,4757,27623,2735,163,341,2281
"8391","2020-06-28","russett, maryland","policing; racism","Meade High School graduates","antiracism; against police brutality",1,NA,NA,NA,24003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8392","2020-06-28","stevensville, maryland","policing; racism","We The People; Students Talking About Race","antiracism; against police brutality",1,40,40,40,24035,"2475025",7267,604,604,1182,4858,598,118,28,347
"8393","2020-06-28","belfast, maine","policing; presidency; racism","general protesters","antiracism; against police brutality; against President Trump",1,NA,NA,NA,23027,"2303950",6688,114,109,1435,5146,711,148,145,178
"8394","2020-06-28","detroit, michigan","policing; racism","Detroit Will Breathe; 20+ community organizations","antiracism; against police brutality",1,300,300,300,26163,"2622000",674841,528584,521762,39567,436527,20550,4040,2624,33322
"8395","2020-06-28","southfield, michigan","policing; racism","Black Men Unite","antiracism; against police brutality",1,80,80,80,26125,"2674900",73174,50802,50415,11099,53287,7233,1275,506,4735
"8396","2020-06-28","saint louis, missouri","policing; racism","general protesters","antiracism; against police brutality; resignation of mayor; defund the police",1,500,500,500,29510,"2965000",308174,143018,139685,43290,219272,23772,7134,5473,15212
"8397","2020-06-28","springfield, missouri","lgbtqia; military; policing; racism","Southwest Missouri Cop Watchers; Radical Activists in Demand; United Community Change","for police accountability, Black Lives Matter, for LGBTQ+ rights, we're not trying to start a war we're trying to end one, protect Black trans gay lives, abolish the police, a badge is not a license to kill",1,NA,NA,NA,29077,"2970000",167051,7281,6242,17713,105146,7915,1892,1240,22549
"8398","2020-06-28","warrensburg, missouri","racism","Black Lives Matter","antiracism",1,NA,NA,NA,29101,"2977092",20139,1387,1110,2197,10109,1495,150,268,5658
"8399","2020-06-28","asheville, north carolina","lgbtqia; policing; racism","general protesters","antiracism; against police brutality; pro-LGBTQ",1,200,200,200,37021,"3702140",91560,10284,9961,20073,67141,8603,2593,1544,5435
"8400","2020-06-28","statesville, north carolina","policing; racism","general protesters","for removal of Confederate statue, Black Lives Matter",1,NA,NA,NA,37097,"3764740",26685,9852,9682,2883,17913,932,144,140,1058
"8401","2020-06-28","waynesville, north carolina","policing; racism; religion","local churches","for unity between predominantly white and Black churches, against racism, in support of law enforcement, for Christian values",0,100,100,100,37087,"3771500",9965,238,238,1094,7436,721,127,128,296
"8402","2020-06-28","winston-salem, north carolina","policing; racism","general protesters","antiracism; against police brutality",1,100,100,100,37067,"3775000",244115,85157,80606,32959,158653,14124,4687,2970,17171
"8403","2020-06-28","hopewell, new jersey","racism","general protesters","antiracism; against discrimination towards officers of color",1,NA,NA,NA,34021,"3433150",1915,8,8,458,1304,279,44,97,54
"8404","2020-06-28","ithaca, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36109,"3638077",30569,1689,929,3113,11555,3052,264,1307,13666
"8405","2020-06-28","new york, new york","lgbtqia; policing; racism","Reclaim Pride Coalition","for LGBTQ+ pride, for queer liberationagainst police brutality, against racism",1,35000,45000,40000,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8406","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36005,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8407","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8408","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8409","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8410","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8411","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8412","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36047,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8413","2020-06-28","new york, new york","policing; racism","Upper East Side for Black Lives Matter","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8414","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8415","2020-06-28","new york, new york","racism","general protesters","for removal of Theodore Roosevelt statue from Museum of Natural History, against racism, against colonialism",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8416","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8417","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8418","2020-06-28","new york, new york","lgbtqia; policing; racism","Reclaim Pride","antiracism; against police brutality; pro-LGBTQ",1,20000,20000,20000,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8419","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36061,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8420","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8421","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8422","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8423","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36081,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8424","2020-06-28","new york, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36085,"3651000",8419316,2046877,2006014,1315727,5935215,662673,191803,91076,469139
"8425","2020-06-28","newburgh, new york","policing; racism","Newburgh LGBTQ center members","antiracism; against police brutality",1,150,150,150,36071,"3650034",28255,6919,6747,1470,16358,994,184,86,1638
"8426","2020-06-28","schenectady, new york","policing; racism","general protesters","antiracism; against police brutality",1,200,200,200,36093,"3665508",65334,13221,12827,6174,44107,2585,319,546,4835
"8427","2020-06-28","yonkers, new york","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,36119,"3684000",199968,39814,39204,26168,137926,15013,3427,1662,11461
"8428","2020-06-28","ashland, ohio","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,39005,"3902568",20390,301,200,2275,12946,1001,136,118,2361
"8429","2020-06-28","cincinnati, ohio","policing; racism","Cincinnati for Racial Justice","antiracism; against police brutality",1,300,300,300,39061,"3915000",301394,127343,124835,41688,194523,20216,6098,4168,25373
"8430","2020-06-28","toledo, ohio","lgbtqia; policing; racism","Equality Toledo","antiracism; against police brutality; in support of black LGBTQ+ communities",1,NA,NA,NA,39095,"3977000",276614,75849,73946,22045,182395,8176,1761,1351,15972
"8431","2020-06-28","wooster, ohio","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,39169,"3986548",26673,918,761,2642,17237,1650,248,442,3277
"8432","2020-06-28","eugene, oregon","policing; racism","Black Univty Children's March","antiracism; against police brutality",1,NA,NA,NA,41039,"4123850",168302,2630,2516,25225,108158,13542,3028,3381,23004
"8433","2020-06-28","portland, oregon","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,41051,"4159000",645291,37456,36712,144129,478991,66042,19836,11610,39283
"8434","2020-06-28","ellwood, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,50,50,50,42073,"4223304",7679,46,46,683,5408,330,16,28,173
"8435","2020-06-28","mckees rocks, pennsylvania","policing; racism","general protesters","Black Lives Matter, defund police",1,150,300,225,42003,"4246264",5919,1961,1961,455,4010,111,31,0,269
"8436","2020-06-28","palmerton, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,8,8,8,42025,"4257696",5313,0,0,387,3714,248,19,0,122
"8437","2020-06-28","darby, pennsylvania","policing; racism","general protesters","antiracism; against police brutality",1,NA,NA,NA,42045,"4218152",10695,8849,8681,851,6777,296,4,32,740
"8438","2020-06-28","watsontown, pennsylvania","policing; racism","general protesters","against Black Lives Matter protesters",2,NA,NA,NA,42097,"4281616",2333,12,12,188,1755,73,16,5,43
"8439","2020-06-28","watsontown, pennsylvania","policing; racism","If Not Us, Then Who?","antiracism; against police brutality",1,200,200,200,42097,"4281616",2333,12,12,188,1755,73,16,5,43
"8440","2020-06-28","nashville, tennessee","policing; racism","general protesters","antiracism; against police brutality; for removal of police chief; for defunding police; for demilitarizing police; for removal of Confederate statues",1,NA,NA,NA,47037,"4752006",663750,183091,176404,118010,457591,47215,13412,9602,37370
